run,seed,algo,generation,eval_count,best_fitness,best_word,pop_best_fitness,pop_best_word,diversity
3,789,GA_uniform,87,16730,2.6595574481722193,rent,2.6595574481722193,rent,0.555
3,789,GA_uniform,88,16920,2.6595574481722193,rent,2.6595574481722193,rent,0.545
3,789,GA_uniform,89,17110,2.6595574481722193,rent,2.6595574481722193,rent,0.53
3,789,GA_uniform,90,17300,2.6595574481722193,rent,2.6595574481722193,rent,0.575
3,789,GA_uniform,91,17490,2.6595574481722193,rent,2.6595574481722193,rent,0.575
3,789,GA_uniform,92,17680,2.6595574481722193,rent,2.6595574481722193,rent,0.575
3,789,GA_uniform,93,17870,2.6595574481722193,rent,2.6595574481722193,rent,0.58
3,789,GA_uniform,94,18060,2.6595574481722193,rent,2.6595574481722193,rent,0.545
3,789,GA_uniform,95,18250,2.6595574481722193,rent,2.6595574481722193,rent,0.56
3,789,GA_uniform,96,18440,2.6595574481722193,rent,2.6595574481722193,rent,0.56
3,789,GA_uniform,97,18630,2.6595574481722193,rent,2.6595574481722193,rent,0.575
3,789,GA_uniform,98,18820,2.6595574481722193,rent,2.6595574481722193,rent,0.56
3,789,GA_uniform,99,19010,2.6595574481722193,rent,2.6595574481722193,rent,0.545
3,789,GA_uniform,100,19200,2.6595574481722193,rent,2.6595574481722193,rent,0.515
3,789,GA_uniform,101,19390,2.6595574481722193,rent,2.6595574481722193,rent,0.54
3,789,GA_uniform,102,19580,2.6595574481722193,rent,2.6595574481722193,rent,0.56
3,789,GA_uniform,103,19770,2.6595574481722193,rent,2.6595574481722193,rent,0.565
3,789,GA_uniform,104,19960,2.6595574481722193,rent,2.6595574481722193,rent,0.595
3,789,GA_uniform,105,20150,2.6595574481722193,rent,2.6595574481722193,rent,0.575
4,1337,GA_uniform,1,390,23.23823198755245,ibol,23.23823198755245,ibol,0.985
4,1337,GA_uniform,2,580,10.291233809809835,imola,10.291233809809835,imola,0.955
4,1337,GA_uniform,3,770,7.3160391694201286,imet,7.3160391694201286,imet,0.905
4,1337,GA_uniform,4,960,6.86584287978539,chel,6.86584287978539,chel,0.9
4,1337,GA_uniform,5,1150,5.372493793366677,chet,5.372493793366677,chet,0.835
4,1337,GA_uniform,6,1340,5.372493793366677,chet,5.372493793366677,chet,0.83
4,1337,GA_uniform,7,1530,4.4180459646170425,chets,4.4180459646170425,chets,0.765
4,1337,GA_uniform,8,1720,4.4180459646170425,chets,4.4180459646170425,chets,0.8
4,1337,GA_uniform,9,1910,4.4180459646170425,chets,4.4180459646170425,chets,0.75
4,1337,GA_uniform,10,2100,3.616858431135453,ches,3.616858431135453,ches,0.67
4,1337,GA_uniform,11,2290,3.6084133820794326,emes,3.6084133820794326,emes,0.635
4,1337,GA_uniform,12,2480,3.6084133820794326,emes,3.6084133820794326,emes,0.71
4,1337,GA_uniform,13,2670,3.6084133820794326,emes,3.6084133820794326,emes,0.695
4,1337,GA_uniform,14,2860,3.6084133820794326,emes,3.6084133820794326,emes,0.74
4,1337,GA_uniform,15,3050,3.6084133820794326,emes,3.6084133820794326,emes,0.7
4,1337,GA_uniform,16,3240,3.6084133820794326,emes,3.6084133820794326,emes,0.68
4,1337,GA_uniform,17,3430,3.6084133820794326,emes,3.6084133820794326,emes,0.67
4,1337,GA_uniform,18,3620,3.6084133820794326,emes,3.6084133820794326,emes,0.6
4,1337,GA_uniform,19,3810,3.6084133820794326,emes,3.6084133820794326,emes,0.59
4,1337,GA_uniform,20,4000,3.6084133820794326,emes,3.6084133820794326,emes,0.515
4,1337,GA_uniform,21,4190,3.6084133820794326,emes,3.6084133820794326,emes,0.565
4,1337,GA_uniform,22,4380,3.6084133820794326,emes,3.6084133820794326,emes,0.545
4,1337,GA_uniform,23,4570,3.6084133820794326,emes,3.6084133820794326,emes,0.58
4,1337,GA_uniform,24,4760,3.6084133820794326,emes,3.6084133820794326,emes,0.615
4,1337,GA_uniform,25,4950,3.6084133820794326,emes,3.6084133820794326,emes,0.565
4,1337,GA_uniform,26,5140,3.6084133820794326,emes,3.6084133820794326,emes,0.6
4,1337,GA_uniform,27,5330,3.6084133820794326,emes,3.6084133820794326,emes,0.605
4,1337,GA_uniform,28,5520,3.6084133820794326,emes,3.6084133820794326,emes,0.595
4,1337,GA_uniform,29,5710,3.6084133820794326,emes,3.6084133820794326,emes,0.535
4,1337,GA_uniform,30,5900,3.6084133820794326,emes,3.6084133820794326,emes,0.56
4,1337,GA_uniform,31,6090,3.6084133820794326,emes,3.6084133820794326,emes,0.555
4,1337,GA_uniform,32,6280,3.6084133820794326,emes,3.6084133820794326,emes,0.555
4,1337,GA_uniform,33,6470,3.6084133820794326,emes,3.6084133820794326,emes,0.55
4,1337,GA_uniform,34,6660,3.6084133820794326,emes,3.6084133820794326,emes,0.545
4,1337,GA_uniform,35,6850,3.6084133820794326,emes,3.6084133820794326,emes,0.545
4,1337,GA_uniform,36,7040,3.6084133820794326,emes,3.6084133820794326,emes,0.595
4,1337,GA_uniform,37,7230,3.6084133820794326,emes,3.6084133820794326,emes,0.57
4,1337,GA_uniform,38,7420,3.6084133820794326,emes,3.6084133820794326,emes,0.52
4,1337,GA_uniform,39,7610,3.6084133820794326,emes,3.6084133820794326,emes,0.575
4,1337,GA_uniform,40,7800,3.396844943316055,dées,3.396844943316055,dées,0.57
4,1337,GA_uniform,41,7990,3.396844943316055,dées,3.396844943316055,dées,0.605
4,1337,GA_uniform,42,8180,3.396844943316055,dées,3.396844943316055,dées,0.605
4,1337,GA_uniform,43,8370,3.396844943316055,dées,3.396844943316055,dées,0.625
4,1337,GA_uniform,44,8560,3.396844943316055,dées,3.396844943316055,dées,0.59
4,1337,GA_uniform,45,8750,3.396844943316055,dées,3.396844943316055,dées,0.625
4,1337,GA_uniform,46,8940,3.396844943316055,dées,3.396844943316055,dées,0.59
4,1337,GA_uniform,47,9130,3.396844943316055,dées,3.396844943316055,dées,0.595
4,1337,GA_uniform,48,9320,3.396844943316055,dées,3.396844943316055,dées,0.565
4,1337,GA_uniform,49,9510,3.219738648239247,rées,3.219738648239247,rées,0.515
4,1337,GA_uniform,50,9700,3.219738648239247,rées,3.219738648239247,rées,0.555
4,1337,GA_uniform,51,9890,3.219738648239247,rées,3.219738648239247,rées,0.595
4,1337,GA_uniform,52,10080,3.219738648239247,rées,3.219738648239247,rées,0.6
4,1337,GA_uniform,53,10270,3.219738648239247,rées,3.219738648239247,rées,0.625
4,1337,GA_uniform,54,10460,3.219738648239247,rées,3.219738648239247,rées,0.555
4,1337,GA_uniform,55,10650,3.219738648239247,rées,3.219738648239247,rées,0.61
